Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Total_Interactions,Verified_Engagement_Rate,Posting_Hour,Day,Peak_Time,Platform_Label,Content_Type_Label,Sentiment_Label,Influencer_Tier_Label,Day_of_Week_Label,Cluster,Cluster_Label,High_Engagement
POST_02391,2025-10-18 10:07:00,4,15,Education,2048,91,1766,19313,155,9652,40.46,10,2,13,1336,2,3,False,False,4060,20.219541241650703,10,Saturday,Morning,Twitter,Tweet,Positive,Nano,Saturday,0,High Engagement,0
POST_00060,2025-10-18 10:07:00,4,14,Lifestyle,2448,58,1305,89913,103,443273,0.86,10,2,12,887,2,0,True,False,3914,4.238541701422486,10,Saturday,Morning,Twitter,Thread,Positive,Macro,Saturday,0,High Engagement,0
POST_02034,2025-10-18 13:17:00,5,16,Lifestyle,13046,969,1295,48830,1622,227603,6.73,13,2,21,492,1,0,True,False,16932,31.353676018840876,13,Saturday,Afternoon,YouTube,Video,Neutral,Macro,Saturday,0,High Engagement,1
POST_00186,2025-10-18 16:25:00,2,3,Lifestyle,1649,34,237,21442,232,78264,2.45,16,2,2,1558,0,2,True,True,2152,8.954388583154556,16,Saturday,Afternoon,LinkedIn,Document,Negative,Mid-tier,Saturday,0,High Engagement,0
POST_00853,2025-10-18 18:16:00,1,9,Health,3374,146,144,40886,792,239714,1.53,18,2,14,374,1,0,False,False,4456,8.961502714865723,18,Saturday,Evening,Instagram,Reel,Neutral,Macro,Saturday,0,High Engagement,0
POST_03860,2025-10-18 21:41:00,3,12,Business,38879,1978,3242,172990,1521,199230,22.13,21,2,28,196,1,0,True,False,45620,25.492224984103128,21,Saturday,Night,TikTok,Stitch,Neutral,Macro,Saturday,1,Moderate Engagement,0
POST_04722,2025-10-19 01:38:00,1,13,Lifestyle,1982,428,32,22296,182,477946,0.51,1,3,9,776,2,0,True,False,2624,10.952637244348761,1,Sunday,Night,Instagram,Story,Positive,Macro,Sunday,0,High Engagement,0
POST_02452,2025-10-19 09:02:00,5,5,Travel,14152,842,576,164754,1041,163648,9.51,9,3,19,217,1,0,True,False,16611,9.450453403255764,9,Sunday,Morning,YouTube,Live,Neutral,Macro,Sunday,0,High Engagement,0
POST_00858,2025-10-19 09:30:00,0,5,Fashion,994,142,957,72779,20,106152,1.97,9,3,1,187,0,0,True,True,2113,2.875829566221025,9,Sunday,Morning,Facebook,Live,Negative,Macro,Sunday,0,High Engagement,0
POST_04737,2025-10-19 12:52:00,0,16,Health,7874,31,471,30220,301,449196,1.86,12,3,4,192,1,0,True,False,8677,27.716743878226342,12,Sunday,Afternoon,Facebook,Video,Neutral,Macro,Sunday,0,High Engagement,0
POST_02803,2025-10-19 13:55:00,5,11,Fitness,15433,65,1856,903844,2292,475340,3.65,13,3,5,39,0,0,True,True,19646,1.920021596647209,13,Sunday,Afternoon,YouTube,Short,Negative,Macro,Sunday,2,Low Engagement,0
POST_01617,2025-10-19 17:24:00,5,16,Food,10312,810,181,251690,2385,159817,7.07,17,3,4,124,1,0,True,False,13688,4.490841908697207,17,Sunday,Evening,YouTube,Video,Neutral,Macro,Sunday,0,High Engagement,0
POST_04804,2025-10-19 17:57:00,1,9,Education,5620,8,263,33596,803,144301,4.08,17,3,26,255,0,0,True,True,6694,17.53482557447315,17,Sunday,Evening,Instagram,Reel,Negative,Macro,Sunday,0,High Engagement,0
POST_01108,2025-10-19 23:31:00,3,4,Gaming,3843,1025,538,283796,687,20146,26.83,23,3,18,447,1,1,True,True,6093,1.9048894276170207,23,Sunday,Night,TikTok,Duet,Neutral,Micro,Sunday,2,Low Engagement,0
POST_02905,2025-10-20 03:58:00,0,13,Business,6424,205,820,48078,354,105630,7.05,3,1,7,1127,1,0,True,True,7803,15.493572943966056,3,Monday,Night,Facebook,Story,Neutral,Macro,Monday,0,High Engagement,0
POST_00764,2025-10-20 05:53:00,2,3,Technology,1369,67,195,11047,137,117273,1.39,5,1,29,504,1,0,True,False,1768,14.764189372680367,5,Monday,Morning,LinkedIn,Document,Neutral,Macro,Monday,0,High Engagement,0
POST_01701,2025-10-20 08:27:00,5,2,Fashion,3013,805,177,659402,3054,473423,0.84,8,1,15,1814,0,0,True,False,7049,0.6058519689051596,8,Monday,Morning,YouTube,Community Post,Negative,Macro,Monday,2,Low Engagement,0
POST_01854,2025-10-20 12:25:00,3,12,Sports,24790,1449,1810,300906,272,104312,26.89,12,1,9,334,1,0,True,False,28321,9.321515689285025,12,Monday,Afternoon,TikTok,Stitch,Neutral,Macro,Monday,1,Moderate Engagement,0
POST_00267,2025-10-20 13:08:00,2,7,Travel,1122,47,261,13527,184,168974,0.85,13,1,5,1236,2,0,True,False,1614,10.57144969320618,13,Monday,Afternoon,LinkedIn,Poll,Positive,Macro,Monday,0,High Engagement,0
POST_01521,2025-10-20 16:15:00,1,13,Fitness,2007,465,122,4941,733,173284,1.5,16,1,7,1183,0,0,True,False,3327,52.49949402954868,16,Monday,Afternoon,Instagram,Story,Negative,Macro,Monday,0,High Engagement,1
POST_04489,2025-10-20 16:52:00,3,16,Food,36233,1273,2415,287764,253,262482,15.21,16,1,23,364,0,0,True,False,40174,13.87282634380951,16,Monday,Afternoon,TikTok,Video,Negative,Macro,Monday,1,Moderate Engagement,0
POST_00595,2025-10-20 17:01:00,3,4,Health,12296,164,3388,22279,1571,267001,5.94,17,1,13,205,1,0,True,True,17419,71.13425198617533,17,Monday,Evening,TikTok,Duet,Neutral,Macro,Monday,0,High Engagement,1
POST_04639,2025-10-21 01:08:00,3,16,Fashion,43324,999,2442,308139,825,358919,13.03,1,5,12,586,2,0,True,False,47590,15.176592382009419,1,Tuesday,Night,TikTok,Video,Positive,Macro,Tuesday,1,Moderate Engagement,0
POST_04547,2025-10-21 01:19:00,1,13,Travel,598,429,98,34163,531,124648,0.9,1,5,29,759,2,0,True,False,1656,3.2930363258496036,1,Tuesday,Night,Instagram,Story,Positive,Macro,Tuesday,0,High Engagement,0
POST_04796,2025-10-21 01:47:00,4,7,Technology,618,33,263,87491,328,472031,0.19,1,5,22,1357,2,0,True,False,1242,1.0446788812563577,1,Tuesday,Night,Twitter,Poll,Positive,Macro,Tuesday,0,High Engagement,0
POST_03999,2025-10-21 02:50:00,0,16,Lifestyle,2407,181,137,74101,464,475347,0.57,2,5,20,582,2,0,True,False,3189,3.677413260279888,2,Tuesday,Night,Facebook,Video,Positive,Macro,Tuesday,0,High Engagement,0
POST_03088,2025-10-22 00:18:00,1,9,Sports,8991,236,93,30198,488,186706,4.99,0,6,26,561,1,0,False,False,9808,30.86297105768594,0,Wednesday,Night,Instagram,Reel,Neutral,Macro,Wednesday,0,High Engagement,1
POST_03996,2025-10-22 02:22:00,4,14,Education,935,298,1622,14669,152,117062,2.44,2,6,24,699,2,0,True,False,3007,19.46281273433772,2,Wednesday,Night,Twitter,Thread,Positive,Macro,Wednesday,0,High Engagement,0
POST_03757,2025-10-22 03:41:00,1,6,Fitness,3448,422,84,11015,379,38377,10.3,3,6,22,383,2,1,True,True,4333,35.89650476622787,3,Wednesday,Night,Instagram,Photo,Positive,Micro,Wednesday,0,High Engagement,1
POST_00646,2025-10-22 04:15:00,3,12,Sports,13223,289,3831,477099,2654,219667,7.9,4,6,10,71,2,0,True,False,19997,3.6350946030069236,4,Wednesday,Night,TikTok,Stitch,Positive,Macro,Wednesday,2,Low Engagement,0
POST_00533,2025-10-22 11:03:00,5,5,Gaming,1936,332,564,905890,4417,64847,4.37,11,6,7,382,2,2,False,False,7249,0.31262073761715,11,Wednesday,Morning,YouTube,Live,Positive,Mid-tier,Wednesday,2,Low Engagement,0
POST_00800,2025-10-22 11:23:00,5,5,Health,6370,374,556,486910,1149,43173,16.91,11,6,21,127,2,1,True,False,8449,1.4992503748125936,11,Wednesday,Morning,YouTube,Live,Positive,Micro,Wednesday,2,Low Engagement,0
POST_02367,2025-10-22 11:51:00,1,9,Technology,7577,69,2,12518,990,175499,4.36,11,6,3,474,0,0,True,False,8638,61.09602172871066,11,Wednesday,Morning,Instagram,Reel,Negative,Macro,Wednesday,0,High Engagement,1
POST_04634,2025-10-22 12:06:00,3,4,Entertainment,33505,967,4294,326967,574,272092,14.25,12,6,11,428,0,0,True,True,39340,11.856242373083523,12,Wednesday,Afternoon,TikTok,Duet,Negative,Macro,Wednesday,1,Moderate Engagement,0
POST_02272,2025-10-22 12:17:00,4,15,Education,3442,63,1170,64305,226,76262,6.13,12,6,27,1455,2,2,False,True,4901,7.270041209859264,12,Wednesday,Afternoon,Twitter,Tweet,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_04963,2025-10-22 16:22:00,4,7,Entertainment,1048,208,639,15150,349,339588,0.56,16,6,20,926,1,0,False,False,2244,12.50825082508251,16,Wednesday,Afternoon,Twitter,Poll,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03972,2025-10-22 16:23:00,0,16,Entertainment,3726,273,711,57772,643,217572,2.16,16,6,17,250,1,0,True,False,5353,8.152738350758153,16,Wednesday,Afternoon,Facebook,Video,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03395,2025-10-22 19:02:00,5,5,Business,991,593,580,731433,437,406533,0.53,19,6,5,112,1,0,True,True,2601,0.2958575836747863,19,Wednesday,Evening,YouTube,Live,Neutral,Macro,Wednesday,2,Low Engagement,0
POST_01233,2025-10-22 21:41:00,1,9,Lifestyle,2002,164,221,9048,178,226640,1.05,21,6,7,415,2,0,True,False,2565,26.381520778072503,21,Wednesday,Night,Instagram,Reel,Positive,Macro,Wednesday,0,High Engagement,0
POST_04877,2025-10-22 22:50:00,0,8,Fashion,6178,141,218,39359,146,482433,1.36,22,6,13,1067,2,0,True,False,6683,16.608653675144186,22,Wednesday,Night,Facebook,Post,Positive,Macro,Wednesday,0,High Engagement,0
POST_03821,2025-10-23 00:38:00,4,7,Lifestyle,1973,188,1171,31545,362,326652,1.02,0,4,20,1783,2,0,True,False,3694,10.562688223173245,0,Thursday,Night,Twitter,Poll,Positive,Macro,Thursday,0,High Engagement,0
POST_03753,2025-10-23 02:55:00,4,15,Technology,1193,42,1379,37979,124,411709,0.63,2,4,2,1446,2,0,False,True,2738,6.882750993970352,2,Thursday,Night,Twitter,Tweet,Positive,Macro,Thursday,0,High Engagement,0
POST_02313,2025-10-23 12:53:00,0,5,Entertainment,7598,361,896,14560,642,357166,2.48,12,4,8,566,2,0,True,False,9497,60.817307692307686,12,Thursday,Afternoon,Facebook,Live,Positive,Macro,Thursday,0,High Engagement,1
POST_01030,2025-10-23 13:23:00,3,4,Travel,20549,1047,265,15426,915,160993,13.58,13,4,8,70,1,0,True,False,22776,141.71528588098016,13,Thursday,Afternoon,TikTok,Duet,Neutral,Macro,Thursday,0,High Engagement,1
POST_02587,2025-10-23 14:05:00,1,9,Education,6182,177,231,6622,252,318094,2.07,14,4,23,195,1,0,True,True,6842,99.51676230745998,14,Thursday,Afternoon,Instagram,Reel,Neutral,Macro,Thursday,0,High Engagement,1
POST_01505,2025-10-23 14:51:00,4,10,Entertainment,4669,152,1624,22637,313,192067,3.36,14,4,17,1402,0,0,True,True,6758,28.471087158192336,14,Thursday,Afternoon,Twitter,Retweet,Negative,Macro,Thursday,0,High Engagement,0
POST_02013,2025-10-23 16:09:00,5,11,Education,1412,930,1433,576883,2597,414158,0.91,16,4,7,333,1,0,True,False,6372,0.6543787908466708,16,Thursday,Afternoon,YouTube,Short,Neutral,Macro,Thursday,2,Low Engagement,0
POST_00319,2025-10-23 22:31:00,1,1,Travel,6027,160,54,11181,850,302141,2.07,22,4,23,1253,2,0,True,False,7091,55.81790537519006,22,Thursday,Night,Instagram,Carousel,Positive,Macro,Thursday,0,High Engagement,1
POST_03365,2025-10-24 01:12:00,5,11,Gaming,9436,338,433,975132,2830,95105,10.73,1,0,27,575,2,2,True,True,13037,1.0467300837219986,1,Friday,Night,YouTube,Short,Positive,Mid-tier,Friday,2,Low Engagement,0
POST_03541,2025-10-24 16:05:00,1,1,Health,3031,473,257,5596,648,107337,3.5,16,0,0,1176,1,0,True,True,4409,67.20872051465332,16,Friday,Afternoon,Instagram,Carousel,Neutral,Macro,Friday,0,High Engagement,1
POST_01708,2025-10-24 19:38:00,1,6,Business,2068,448,244,16415,527,257762,1.07,19,0,24,799,1,0,True,False,3287,16.813889734998476,19,Friday,Evening,Instagram,Photo,Neutral,Macro,Friday,0,High Engagement,0
POST_03118,2025-10-24 22:18:00,1,6,Education,8193,355,72,46390,422,405159,2.13,22,0,12,808,1,0,True,False,9042,18.58159086009916,22,Friday,Night,Instagram,Photo,Neutral,Macro,Friday,0,High Engagement,0
POST_02800,2025-10-25 00:09:00,1,13,Gaming,8361,278,141,26396,864,491143,1.79,0,2,17,1186,1,0,True,False,9644,33.26261554781028,0,Saturday,Night,Instagram,Story,Neutral,Macro,Saturday,0,High Engagement,1
POST_03041,2025-10-25 02:01:00,1,6,Entertainment,2659,139,147,19110,273,241399,1.22,2,2,17,958,2,0,True,False,3218,15.410779696493982,2,Saturday,Night,Instagram,Photo,Positive,Macro,Saturday,0,High Engagement,0
POST_00372,2025-10-25 04:58:00,1,13,Business,1803,352,78,3775,565,179117,1.25,4,2,16,935,2,0,True,False,2798,59.152317880794705,4,Saturday,Night,Instagram,Story,Positive,Macro,Saturday,0,High Engagement,1
POST_04628,2025-10-25 09:01:00,0,13,Gaming,3291,236,19,53763,287,72399,4.9,9,2,26,1883,2,2,True,True,3833,6.595614084035489,9,Saturday,Morning,Facebook,Story,Positive,Mid-tier,Saturday,0,High Engagement,0
POST_02006,2025-10-25 11:00:00,3,4,Sports,42944,1043,767,46423,803,348722,12.83,11,2,16,436,1,0,True,False,45557,96.4047993451522,11,Saturday,Morning,TikTok,Duet,Neutral,Macro,Saturday,1,Moderate Engagement,1
POST_01936,2025-10-25 11:48:00,3,4,Fitness,25968,560,3457,108018,2445,122725,24.43,11,2,17,222,2,0,True,True,32430,27.759262345164693,11,Saturday,Morning,TikTok,Duet,Positive,Macro,Saturday,1,Moderate Engagement,0
POST_03601,2025-10-25 13:56:00,1,1,Fashion,5884,326,33,9193,412,70479,8.86,13,2,8,889,1,2,True,False,6655,67.91036658326988,13,Saturday,Afternoon,Instagram,Carousel,Neutral,Mid-tier,Saturday,0,High Engagement,1
POST_02889,2025-10-25 18:51:00,3,16,Fashion,17719,1929,1991,62477,2962,14512,149.11,18,2,10,339,0,1,True,False,24601,34.635145733629976,18,Saturday,Evening,TikTok,Video,Negative,Micro,Saturday,1,Moderate Engagement,1
POST_01963,2025-10-26 00:07:00,3,12,Sports,14432,1657,4452,486311,2044,384786,5.34,0,3,13,91,1,0,True,False,22585,4.223840299725896,0,Sunday,Night,TikTok,Stitch,Neutral,Macro,Sunday,1,Moderate Engagement,0
POST_03578,2025-10-26 04:41:00,0,16,Health,3832,221,370,60147,265,149953,2.95,4,3,29,123,2,0,True,False,4688,7.3536502236188,4,Sunday,Night,Facebook,Video,Positive,Macro,Sunday,0,High Engagement,0
POST_03423,2025-10-26 04:54:00,3,12,Education,24800,321,794,216945,2970,267877,9.67,4,3,6,78,2,0,True,False,28885,11.945423955380397,4,Sunday,Night,TikTok,Stitch,Positive,Macro,Sunday,0,High Engagement,0
POST_01356,2025-10-26 05:03:00,3,16,Technology,42653,1978,2945,8625,1423,388846,12.24,5,3,12,458,1,0,True,False,48999,551.6057971014493,5,Sunday,Morning,TikTok,Video,Neutral,Macro,Sunday,1,Moderate Engagement,1
POST_02069,2025-10-26 10:06:00,1,1,Technology,1107,92,147,27139,754,252397,0.53,10,3,17,1254,1,0,False,False,2100,4.959652161096577,10,Sunday,Morning,Instagram,Carousel,Neutral,Macro,Sunday,0,High Engagement,0
POST_02513,2025-10-26 12:14:00,4,10,Gaming,1899,86,625,24082,392,72105,3.62,12,3,29,1868,2,2,True,False,3002,10.837970268250146,12,Sunday,Afternoon,Twitter,Retweet,Positive,Mid-tier,Sunday,0,High Engagement,0
POST_03679,2025-10-26 12:49:00,3,4,Food,41324,1783,2817,458680,726,423413,10.85,12,3,29,500,2,0,True,False,46650,10.012208947414319,12,Sunday,Afternoon,TikTok,Duet,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_00518,2025-10-26 13:07:00,3,12,Entertainment,47071,794,939,176960,867,373634,13.06,13,3,24,583,2,0,True,False,49671,27.579113924050635,13,Sunday,Afternoon,TikTok,Stitch,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_04854,2025-10-26 14:26:00,4,14,Gaming,2216,76,1846,70543,72,260963,1.59,14,3,15,1319,1,0,True,False,4210,5.865925747416469,14,Sunday,Afternoon,Twitter,Thread,Neutral,Macro,Sunday,0,High Engagement,0
POST_02259,2025-10-26 17:11:00,4,7,Technology,195,55,1174,81642,156,227197,0.63,17,3,23,1837,0,0,False,False,1580,1.744200289066902,17,Sunday,Evening,Twitter,Poll,Negative,Macro,Sunday,0,High Engagement,0
POST_03827,2025-10-26 20:04:00,0,16,Education,2177,131,922,27642,484,201302,1.6,20,3,17,557,1,0,True,False,3714,11.685116851168512,20,Sunday,Evening,Facebook,Video,Neutral,Macro,Sunday,0,High Engagement,0
POST_01138,2025-10-27 01:05:00,0,5,Fitness,4605,353,463,16866,633,446928,1.21,1,1,6,217,2,0,True,False,6054,32.14158662397723,1,Monday,Night,Facebook,Live,Positive,Macro,Monday,0,High Engagement,1
POST_02752,2025-10-27 02:50:00,2,3,Fitness,1398,42,266,860,138,164935,1.03,2,1,26,1654,2,0,True,False,1844,198.37209302325581,2,Monday,Night,LinkedIn,Document,Positive,Macro,Monday,0,High Engagement,1
POST_00447,2025-10-27 02:54:00,5,5,Business,18880,838,340,864498,3611,383386,5.23,2,1,19,579,1,0,True,False,23669,2.3201904457847213,2,Monday,Night,YouTube,Live,Neutral,Macro,Monday,2,Low Engagement,0
POST_01908,2025-10-27 05:32:00,4,7,Food,2202,143,1282,31255,259,67356,5.38,5,1,10,1013,2,2,True,True,3886,11.604543273076308,5,Monday,Morning,Twitter,Poll,Positive,Mid-tier,Monday,0,High Engagement,0
POST_01352,2025-10-27 09:10:00,0,16,Entertainment,3816,26,359,61686,112,97521,4.31,9,1,14,309,2,2,True,False,4313,6.810297312194015,9,Monday,Morning,Facebook,Video,Positive,Mid-tier,Monday,0,High Engagement,0
POST_02559,2025-10-27 11:11:00,1,1,Sports,7185,38,131,17013,403,26850,27.39,11,1,23,1558,1,1,True,False,7757,43.225768529947686,11,Monday,Morning,Instagram,Carousel,Neutral,Micro,Monday,0,High Engagement,1
POST_01411,2025-10-27 21:41:00,1,13,Technology,9087,57,63,24074,53,82197,11.2,21,1,13,1921,2,2,True,True,9260,38.24457921408989,21,Monday,Night,Instagram,Story,Positive,Mid-tier,Monday,0,High Engagement,1
POST_00010,2025-10-27 22:34:00,2,3,Fitness,562,59,346,22764,196,408621,0.24,22,1,11,455,0,0,True,False,1163,4.247935336496222,22,Monday,Night,LinkedIn,Document,Negative,Macro,Monday,0,High Engagement,0
POST_01778,2025-10-28 01:24:00,4,7,Sports,3511,281,1210,13453,21,170527,2.93,1,5,5,222,2,0,True,False,5023,37.18129785178027,1,Tuesday,Night,Twitter,Poll,Positive,Macro,Tuesday,0,High Engagement,1
POST_03695,2025-10-28 03:28:00,4,7,Entertainment,484,96,1162,68745,48,477067,0.37,3,5,16,465,0,0,True,False,1790,2.5340024729071207,3,Tuesday,Night,Twitter,Poll,Negative,Macro,Tuesday,0,High Engagement,0
POST_00854,2025-10-28 06:49:00,3,4,Education,14742,1533,27,266188,1764,297370,5.48,6,5,22,395,2,0,True,False,18066,6.124243016214105,6,Tuesday,Morning,TikTok,Duet,Positive,Macro,Tuesday,2,Low Engagement,0
POST_04208,2025-10-28 12:59:00,0,5,Travel,7151,157,665,41078,452,40319,19.77,12,5,12,280,1,1,True,False,8425,19.409416232533232,12,Tuesday,Afternoon,Facebook,Live,Neutral,Micro,Tuesday,0,High Engagement,0
POST_00276,2025-10-29 01:48:00,0,8,Technology,5075,111,432,55773,497,492473,1.14,1,6,9,1270,2,0,True,False,6115,10.0729743782834,1,Wednesday,Night,Facebook,Post,Positive,Macro,Wednesday,0,High Engagement,0
POST_00438,2025-10-29 04:31:00,3,16,Fitness,20238,1518,4444,48262,1460,397188,6.6,4,6,7,392,2,0,True,False,27660,54.28701670050972,4,Wednesday,Night,TikTok,Video,Positive,Macro,Wednesday,1,Moderate Engagement,1
POST_01974,2025-10-29 06:20:00,0,13,Business,3694,234,432,29914,333,459929,0.95,6,6,21,1878,2,0,True,True,4693,14.575115330614427,6,Wednesday,Morning,Facebook,Story,Positive,Macro,Wednesday,0,High Engagement,0
POST_02868,2025-10-29 08:21:00,3,4,Lifestyle,35718,1388,1834,195680,370,198059,19.66,8,6,19,490,1,0,True,True,39310,19.89983646770237,8,Wednesday,Morning,TikTok,Duet,Neutral,Macro,Wednesday,1,Moderate Engagement,0
POST_01714,2025-10-29 09:12:00,0,13,Fitness,6150,223,703,25060,223,159924,4.42,9,6,2,1094,2,0,True,False,7299,28.236233040702313,9,Wednesday,Morning,Facebook,Story,Positive,Macro,Wednesday,0,High Engagement,0
POST_00109,2025-10-29 17:53:00,1,6,Sports,960,405,29,44791,543,370186,0.38,17,6,14,394,1,0,False,False,1937,3.1122323681096646,17,Wednesday,Evening,Instagram,Photo,Neutral,Macro,Wednesday,0,High Engagement,0
POST_02477,2025-10-29 18:12:00,1,1,Lifestyle,2748,307,160,42470,753,200871,1.6,18,6,23,144,1,0,True,True,3968,7.570049446668237,18,Wednesday,Evening,Instagram,Carousel,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03802,2025-10-30 05:00:00,5,2,Gaming,8058,928,1622,26118,570,458522,2.31,5,4,29,475,2,0,True,False,11178,40.61566735584654,5,Thursday,Morning,YouTube,Community Post,Positive,Macro,Thursday,0,High Engagement,1
POST_04395,2025-10-30 05:05:00,5,2,Health,944,246,289,228751,382,368178,0.4,5,4,23,1153,1,0,True,False,1861,0.6465545505811996,5,Thursday,Morning,YouTube,Community Post,Neutral,Macro,Thursday,0,High Engagement,0
POST_01294,2025-10-30 15:26:00,2,7,Fitness,1368,84,174,7850,137,416468,0.39,15,4,9,102,0,0,False,False,1763,20.713375796178344,15,Thursday,Afternoon,LinkedIn,Poll,Negative,Macro,Thursday,0,High Engagement,0
POST_02457,2025-10-30 19:59:00,4,15,Gaming,466,63,214,51000,331,356036,0.21,19,4,7,1311,1,0,False,False,1074,1.4568627450980394,19,Thursday,Evening,Twitter,Tweet,Neutral,Macro,Thursday,0,High Engagement,0
POST_01859,2025-10-31 00:06:00,3,4,Fitness,6506,1166,363,337975,2108,128907,6.23,0,0,12,55,1,0,True,True,10143,2.3773947777202453,0,Friday,Night,TikTok,Duet,Neutral,Macro,Friday,2,Low Engagement,0
POST_02075,2025-10-31 02:33:00,3,16,Health,32443,1816,4462,79783,957,477549,8.11,2,0,15,443,2,0,False,True,39678,48.53289547898675,2,Friday,Night,TikTok,Video,Positive,Macro,Friday,1,Moderate Engagement,1
POST_03524,2025-10-31 04:07:00,1,13,Food,8658,57,253,29209,317,218533,4.1,4,0,15,1765,2,0,True,False,9285,30.702865555137116,4,Friday,Night,Instagram,Story,Positive,Macro,Friday,0,High Engagement,1
POST_02050,2025-10-31 04:23:00,1,1,Business,4818,45,239,1936,424,139109,3.67,4,0,10,1811,2,0,False,False,5526,263.5330578512397,4,Friday,Night,Instagram,Carousel,Positive,Macro,Friday,0,High Engagement,1
POST_01309,2025-10-31 07:19:00,4,14,Health,3350,244,1124,4975,18,86632,5.45,7,0,23,790,0,2,True,False,4736,94.83417085427136,7,Friday,Morning,Twitter,Thread,Negative,Mid-tier,Friday,0,High Engagement,1
POST_04686,2025-10-31 07:24:00,4,7,Education,1173,273,1786,28258,12,243635,1.33,7,0,17,1735,1,0,True,True,3244,11.437469035317433,7,Friday,Morning,Twitter,Poll,Neutral,Macro,Friday,0,High Engagement,0
POST_03165,2025-10-31 21:57:00,1,6,Health,7476,97,292,25858,542,153290,5.13,21,0,18,1189,2,0,True,False,8407,30.41611880269162,21,Friday,Night,Instagram,Photo,Positive,Macro,Friday,0,High Engagement,1
POST_03951,2025-11-01 03:21:00,1,1,Technology,9946,433,207,26968,530,486896,2.17,3,2,16,1967,2,0,True,False,11116,39.25393058439632,3,Saturday,Night,Instagram,Carousel,Positive,Macro,Saturday,0,High Engagement,1
POST_00444,2025-11-01 04:04:00,4,7,Sports,215,205,462,22309,261,24765,3.56,4,2,3,1688,1,1,False,False,1143,3.9535613429557572,4,Saturday,Night,Twitter,Poll,Neutral,Micro,Saturday,0,High Engagement,0
